sequence,filename,image_path,panel_path,gt_risk_0_pct,gt_risk_1_pct,gt_risk_2_pct,pred_risk_0_pct,pred_risk_1_pct,pred_risk_2_pct,unsafe_to_safe_pct,high_risk_recall_pct,mean_conf_correct_high,mean_conf_unsafe_to_safe,top_ade20k_labels_in_unsafe_to_safe
creek,creek_01221.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\creek\creek_01221.png,outputs\phase3_failure_analysis\creek_01221_failure_panel.png,0.0,27.064746300211418,72.93525369978859,44.46749471458774,3.8073467230443976,51.72515856236787,54.708736281056716,45.28945203940765,0.9268454313278198,0.8803688883781433,13:earth=150989 (100.00%)
creek,creek_01086.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\creek\creek_01086.png,outputs\phase3_failure_analysis\creek_01086_failure_panel.png,1.6054439746300213,7.33245243128964,91.06210359408034,41.93472515856237,0.44714587737843553,57.6181289640592,41.96512265692338,58.02965357726385,0.9311977624893188,0.8561249375343323,13:earth=144603 (100.00%)
creek,creek_01021.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\creek\creek_01021.png,outputs\phase3_failure_analysis\creek_01021_failure_panel.png,0.3488372093023256,21.76823467230444,77.88292811839324,16.357029598308667,20.65618393234672,62.986786469344615,20.977981670054188,56.226990013878094,0.955925703048706,0.6220999956130981,13:earth=61824 (100.00%)
