condition,sequence,filename,image_path,accuracy,balanced_accuracy,macro_f1,high_risk_recall,unsafe_to_safe_error_rate,unsafe_to_medium_error_rate,safe_to_high_risk_rate,mean_confidence_proxy,runtime_seconds,total_pixels,precision_low_risk,precision_medium_risk,precision_high_risk,recall_low_risk,recall_medium_risk,recall_high_risk,f1_low_risk,f1_medium_risk,f1_high_risk
fog,trail-11,trail-11_01786.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-11\trail-11_01786.png,0.9613979915433404,0.9634940681921633,0.9556714227285737,0.9939161294995292,0.00017828191942771503,0.005905588581043061,0.0,0.9147310853004456,0.09487289993558079,378400,0.895033719952006,0.9888392857142857,0.9693753905507104,0.995398631859873,0.9011674432170876,0.9939161294995292,0.9425519399885265,0.9429699452589733,0.9814923829382217
synthetic_snow,trail-11,trail-11_01786.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-11\trail-11_01786.png,0.9360676532769556,0.8921162909104298,0.9116151900754857,0.9985848872645425,0.0,0.0014151127354574881,0.0003987852388110065,0.866176426410675,0.10271370003465563,378400,1.0,0.8740141349994879,0.9689586385481596,0.7205128991686861,0.9572510862980608,0.9985848872645425,0.8375559398791164,0.9137409157754965,0.9835487145718441
normal,trail-3,trail-3_01476.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_01476.png,0.5610597251585624,0.5333395861724399,0.3723925259891001,0.9936388924893068,0.006361107510693241,0.0,,0.9499096274375916,0.10072850005235523,378400,0.0,1.0,0.9687575943153208,0.0,0.07304027985557293,0.9936388924893068,0.0,0.1361370700182921,0.9810405079490082
low_light,trail-3,trail-3_01476.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_01476.png,0.5633615221987315,0.5357556613599227,0.3750499651446051,0.9941573526625921,0.005842647337407899,0.0,,0.9488101005554199,0.09567920002155006,378400,0.0,1.0,0.9692583609967581,0.0,0.0773539700572534,0.9941573526625921,0.0,0.14359991647525577,0.9815499789585594
gaussian_blur,trail-3,trail-3_01476.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_01476.png,0.5983483086680761,0.5727515549304376,0.40590594027981286,0.9977915590695634,0.0014058247006391018,0.0008026162297975014,,0.8850520849227905,0.10078659991268069,378400,0.0,0.9939072847682119,0.9259305520859356,0.0,0.14771155079131187,0.9977915590695634,0.0,0.2571989560840421,0.9605188647553965
fog,trail-3,trail-3_01476.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_01476.png,0.5386178646934461,0.5093947774262326,0.3405154207522365,0.994650886866008,0.005349113133992044,0.0,,0.9495936632156372,0.10376059997361153,378400,0.0,1.0,0.9549703487787717,0.0,0.02413866798645715,0.994650886866008,0.0,0.047139452382782894,0.9744068098739266
synthetic_snow,trail-3,trail-3_01476.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_01476.png,0.6026823467230444,0.5779357890386699,0.4201693500052748,0.988858091468339,0.011131938143713173,9.970387947795048e-06,,0.9563254714012146,0.10892039991449565,378400,0.0,0.9999326553976698,0.9601392102384386,0.0,0.1670134866090008,0.988858091468339,0.0,0.2862209885110648,0.9742870615047595
normal,trail-3,trail-3_01576.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_01576.png,0.7074735729386892,0.3499555495718117,0.3611196821736366,0.9935038014932128,0.004449972045047409,0.002046226461739749,0.0,0.9405615925788879,0.09940439998172224,378400,0.0,0.8884783798576902,0.9617282132469349,0.0,0.05636284722222222,0.9935038014932128,0.0,0.10600124073529892,0.9773578057856108
low_light,trail-3,trail-3_01576.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_01576.png,0.7065776955602537,0.34896489247274337,0.3592318595431386,0.9935266218626746,0.004693389319306413,0.0017799888180189637,0.0,0.9392714500427246,0.10358090000227094,378400,0.0,0.8919193384593065,0.9609860719725118,0.0,0.05336805555555556,0.9935266218626746,0.0,0.10071011442097418,0.9769854642084417
gaussian_blur,trail-3,trail-3_01576.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_01576.png,0.7018393234672304,0.4712996874531818,0.3534486407381136,0.9900807460739456,0.007241663909205357,0.0026775900168490396,0.0,0.9428412318229675,0.10513480007648468,378400,0.0010466194192757393,0.8547745358090185,0.9568821334705655,0.37906137184115524,0.044756944444444446,0.9900807460739456,0.0020874751491053675,0.0850600501517751,0.9731983969134602
fog,trail-3,trail-3_01576.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_01576.png,0.7052536997885835,0.3461398803930027,0.35142413450673177,0.9967442939567859,0.0028411359979918075,0.00041457004522236547,0.0,0.9429149031639099,0.10359310009516776,378400,0.0,0.9255831887410835,0.9532516850417759,0.0,0.04167534722222222,0.9967442939567859,0.0,0.07975944246471794,0.9745129610554774
synthetic_snow,trail-3,trail-3_01576.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_01576.png,0.7026136363636364,0.35155993713252337,0.3696594388885403,0.9773013391753479,0.016229086082237006,0.00646957474241508,0.0,0.9562187790870667,0.09798279998358339,378400,0.0,0.81839882482556,0.9580687618614397,0.0,0.07737847222222222,0.9773013391753479,0.0,0.14138882720553247,0.9675894894600884
normal,trail-3,trail-3_02691.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_02691.png,0.9522542283298098,0.936718937404479,0.9380132940794693,0.9945573237553418,0.003628450829772173,0.0018142254148860865,0.000441527095046066,0.8818817734718323,0.0979700000025332,378400,0.9255975176260335,0.9056476278540436,0.9868319736951636,0.9248619001363828,0.8907375883217126,0.9945573237553418,0.9252295626653317,0.8981307312485304,0.9906795883245457
low_light,trail-3,trail-3_02691.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_02691.png,0.9491939746300211,0.9317953520783772,0.9336266037928355,0.9946202448679967,0.003995490653593058,0.0013842644784101933,0.000441527095046066,0.8866705894470215,0.09849299991037697,378400,0.9090613026819924,0.9116022099447514,0.9869971069993965,0.9311904551653765,0.8695753562017583,0.9946202448679967,0.9199928266422386,0.890092971631121,0.9907940131051468
gaussian_blur,trail-3,trail-3_02691.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_02691.png,0.9504994714587738,0.9352765268562854,0.9357730441964737,0.9935033951183704,0.0033243321186062972,0.0031722727630233596,0.0008536190504223942,0.843420147895813,0.09374799998477101,378400,0.9286305564143736,0.8920701786871585,0.9882696570608945,0.91357842992965,0.8987477555208357,0.9935033951183704,0.9210430000098919,0.8953965174765064,0.9908796151030227
fog,trail-3,trail-3_02691.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_02691.png,0.9525158562367865,0.9387231163443045,0.9387715590882101,0.9946569488503788,0.0027895026610387226,0.00255354848858244,0.00029435139669737735,0.8741046190261841,0.12143110006581992,378400,0.9530381564978455,0.879862191598133,0.9862432542034502,0.8984193329997351,0.9230930671827997,0.9946569488503788,0.9249231048955288,0.9009593390461235,0.990432233322978
synthetic_snow,trail-3,trail-3_02691.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-3\trail-3_02691.png,0.7200713530655392,0.6533663695504189,0.5331530816314292,0.9944367249560863,0.0,0.005563275043913693,0.0011381587338965256,0.8963358998298645,0.10629200004041195,378400,0.0,0.44602956620082396,0.9841164413771631,0.0,0.9656623836951705,0.9944367249560863,0.0,0.610209577419129,0.9892496674751584
normal,trail-4,trail-4_02091.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_02091.png,0.6124894291754757,0.5361214464107453,0.41803428012647825,0.9910670805192505,0.00893291948074946,0.0,0.5452365728900256,0.9354698061943054,0.10295590001624078,378400,0.023545477116610113,1.0,0.8755073307666235,0.4547634271099744,0.16253383160301094,0.9910670805192505,0.04477283099633319,0.2796199597544512,0.9297100496286503
low_light,trail-4,trail-4_02091.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_02091.png,0.6021379492600423,0.542535432197801,0.40645893091446955,0.9912785978858102,0.008721402114189864,0.0,0.5011189258312021,0.9384208917617798,0.10074759996496141,378400,0.024925725968756987,1.0,0.8762501087051048,0.49888107416879796,0.13744662453879455,0.9912785978858102,0.0474792344905224,0.24167573506058032,0.9302218231923061
gaussian_blur,trail-4,trail-4_02091.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_02091.png,0.5746485200845666,0.6833208941647396,0.3810813409844567,0.9843723099172131,0.015627690082786912,0.0,0.0,0.9585915803909302,0.09752389998175204,378400,0.04368227013741481,1.0,0.8929404887800133,1.0,0.06559037257700576,0.9843723099172131,0.08370798544208947,0.12310616586819025,0.9364298716430902
fog,trail-4,trail-4_02091.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_02091.png,0.5760385835095138,0.48150718820103466,0.371122512647565,0.9908703201782648,0.009129679821735131,0.0,0.6305946291560103,0.9459580779075623,0.10142880002968013,378400,0.01755105450623894,1.0,0.866388246122614,0.3694053708439898,0.08424587358084938,0.9908703201782648,0.033509994272415515,0.15539994319299089,0.9244576004772885
synthetic_snow,trail-4,trail-4_02091.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_02091.png,0.6398335095137421,0.7320762531705207,0.4619721085340655,0.983467212348679,0.008790268233534848,0.007742519417786151,0.0,0.9401529431343079,0.09746189997531474,378400,0.05340846032355829,0.9580255473479293,0.8934869461848538,1.0,0.21276154716288326,0.983467212348679,0.10140123671904759,0.34819481463532836,0.9363202742478205
normal,trail-4,trail-4_03716.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_03716.png,0.9671696617336152,0.9188765391169372,0.9369695516993216,0.9965260402632896,0.00012028946456753532,0.0033536702721428846,0.0037505175227101144,0.8923622369766235,0.1183272999478504,378400,0.9207144036876324,0.9790017025646569,0.9947885395902879,0.9956000422136171,0.7645035348739052,0.9965260402632896,0.9566940343623846,0.8585580888277954,0.9956565319077848
low_light,trail-4,trail-4_03716.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_03716.png,0.9644767441860466,0.9116885487015153,0.9311455834618778,0.9965934023634474,0.00022133261480426498,0.0031852650217483354,0.0037586355260060236,0.8958792090415955,0.10822620010003448,378400,0.9143496253215524,0.9790322580645161,0.994234969398776,0.9954945081707703,0.7429777355703282,0.9965934023634474,0.9531982370636383,0.8448257243985842,0.9954127889234112
gaussian_blur,trail-4,trail-4_03716.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_03716.png,0.9581104651162791,0.893698866914427,0.9158953646861933,0.9961218676623427,0.0007506062589014204,0.0031275260787559183,0.0015018306097432275,0.8836462497711182,0.09998139995150268,378400,0.8953598415910778,0.9802332238527134,0.9960499790711437,0.9984494613704813,0.6865252717104569,0.9961218676623427,0.9440988067503618,0.8075013652385443,0.996085922069674
fog,trail-4,trail-4_03716.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_03716.png,0.9640010570824524,0.9103598408659955,0.9297770460610524,0.9965260402632896,0.0001924631433080565,0.0032814965934023633,0.0029955432161905458,0.8790416121482849,0.10171600000467151,378400,0.9123569096196902,0.976676710188595,0.9951805028998669,0.9957542842762395,0.7387991980584573,0.9965260402632896,0.9522330820646985,0.8412452390392772,0.9958528170791813
synthetic_snow,trail-4,trail-4_03716.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_03716.png,0.6774735729386893,0.6666845622004396,0.4930792316884412,0.9941779899149313,0.0,0.00582201008506871,0.007996233246470698,0.799931526184082,0.10018289997242391,378400,1.0,0.27863976155565706,0.9904085359715851,0.027317081090734923,0.9785586155956526,0.9941779899149313,0.053181401523532575,0.4337666103827463,0.9922896831590449
normal,trail-4,trail-4_03731.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_03731.png,0.9659196617336152,0.9304188448324368,0.9463992695646143,0.9983019961898452,0.0,0.001698003810154891,0.014571474538225222,0.8646621704101562,0.11242899997159839,378400,0.9385375624090819,0.9874211031068091,0.9800573275599195,0.983620498126853,0.8093340401806116,0.9983019961898452,0.9605503351687814,0.8895519389190275,0.9890955346060339
low_light,trail-4,trail-4_03731.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_03731.png,0.9656051797040169,0.9289949476186256,0.9453295499025415,0.9983330572351529,0.0,0.0016669427648471798,0.013184809505933547,0.8721117973327637,0.10313589998986572,378400,0.9371178275477556,0.9876648617071472,0.980486465599642,0.9850761133541205,0.8035756722666033,0.9983330572351529,0.9604986964868641,0.8861606692873703,0.9893292839333901
gaussian_blur,trail-4,trail-4_03731.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_03731.png,0.9608165961945032,0.911697348872908,0.931621548578471,0.9986954360970761,0.00032096413484635134,0.0009835997680775284,0.0016394824138697148,0.8797996640205383,0.09805719996802509,378400,0.9139461295052868,0.9940203750184556,0.9881220068123031,0.9979544775490504,0.7384421329725975,0.9986954360970761,0.9541046525254894,0.8473794065512215,0.9933805866587024
fog,trail-4,trail-4_03731.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_03731.png,0.9680946088794926,0.9287152982777119,0.9455465410185043,0.9987886192329992,0.0,0.0012113807670007454,0.0013866650322916746,0.8897666335105896,0.10370069998316467,378400,0.9335011402263241,0.9906255013866924,0.9877588634327403,0.9972726367320672,0.7900846388680693,0.9987886192329992,0.964333734605056,0.8790627669527723,0.9932431214976846
synthetic_snow,trail-4,trail-4_03731.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-4\trail-4_03731.png,0.9281157505285412,0.9188824271128772,0.8947147016916331,0.9988559181644993,0.00013459786300008283,0.0010094839725006213,0.004765224586107302,0.7986285090446472,0.1002267999574542,378400,0.9992708304119808,0.6887538890676966,0.980117951244787,0.8189214657279226,0.9388698974462095,0.9988559181644993,0.9001515789473684,0.7945943018929226,0.9893982242346082
normal,trail-5,trail-5_00591.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_00591.png,0.7467970401691332,0.6664752467507192,0.5703275935290312,0.9784671552557531,0.019647978224120892,0.0018848665201259458,0.0052572853107628595,0.9425411820411682,0.12037480005528778,378400,0.5337885947310506,0.8756679729248308,0.9525091348807865,0.9947427146892371,0.026215870307167235,0.9784671552557531,0.6947614517550171,0.05090765996665528,0.9653136688654214
low_light,trail-5,trail-5_00591.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_00591.png,0.7474497885835095,0.6673855431093473,0.5723917715250891,0.9783807430370655,0.019642577460452906,0.0019766795024816508,0.005458328726088399,0.9337032437324524,0.09637520008254796,378400,0.5345341775981673,0.8822014805278403,0.9524450449787331,0.9945416712739116,0.029234215017064847,0.9783807430370655,0.6953435498097148,0.05659306058822922,0.9652387041773232
gaussian_blur,trail-5,trail-5_00591.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_00591.png,0.7620771670190275,0.6865538321666002,0.6137026055159932,0.9804222317035629,0.018848665201259458,0.0007291030951776581,0.012565213457846221,0.8796338438987732,0.0958600000012666,378400,0.5785346021270954,0.9796149490373726,0.9083285381901879,0.9869824388576713,0.09225682593856656,0.9804222317035629,0.729475920890355,0.16863242031387074,0.9429994753437537
fog,trail-5,trail-5_00591.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_00591.png,0.7434645877378435,0.661790608844149,0.5599802832459878,0.9791044453685751,0.020069237790223536,0.0008263168412013459,0.0055286939214523375,0.9606766700744629,0.09695969999302179,378400,0.5310819080748542,0.8784749801429707,0.9498635118071456,0.9944713060785476,0.011796075085324232,0.9791044453685751,0.6923989459797104,0.02327955461539271,0.9642623491428602
synthetic_snow,trail-5,trail-5_00591.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_00591.png,0.8434355179704017,0.7972359568774667,0.7850258331142532,0.976663300190647,0.01838419952581295,0.004952500283540093,0.009539510057196852,0.8831765055656433,0.10171710001304746,378400,0.66959162089318,0.9682673541671687,0.950068823486146,0.9864396216362924,0.42860494880546074,0.976663300190647,0.79770440098197,0.5941905768761598,0.9631825214846299
normal,trail-5,trail-5_01741.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_01741.png,0.8503594080338266,0.6512044804440538,0.5753808955762295,0.9815688700722607,0.018431129927739296,0.0,0.027955428740099375,0.9764164090156555,0.09939500002656132,378400,0.6040537751927912,0.0,0.9805379727660881,0.9720445712599006,0.0,0.9815688700722607,0.7450895361279101,0.0,0.9810531506007785
low_light,trail-5,trail-5_01741.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_01741.png,0.8498202959830867,0.6509625305587833,0.5748790434756347,0.9806954334631357,0.01930456653686428,0.0,0.02780784178678605,0.9726384282112122,0.09490119991824031,378400,0.6018914041620029,0.0,0.9816083766073445,0.9721921582132139,0.0,0.9806954334631357,0.7434854377607119,0.0,0.981151692666192
gaussian_blur,trail-5,trail-5_01741.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_01741.png,0.8548916490486258,0.6535739086604275,0.5797729788036007,0.9884188775530836,0.011581122446916486,0.0,0.027697151571801054,0.9744126796722412,0.09211739990860224,378400,0.6224832875331691,0.0,0.9722990147136623,0.9723028484281989,0.0,0.9884188775530836,0.7590262542664984,0.0,0.9802926821443038
fog,trail-5,trail-5_01741.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_01741.png,0.8508641649048626,0.6513463554335926,0.575959551925194,0.9825110493774742,0.017488950622525767,0.0,0.02847198307669602,0.9756990075111389,0.10603469994384795,378400,0.6073161168302977,0.0,0.9784279852293915,0.9715280169233039,0.0,0.9825110493774742,0.7474133893469961,0.0,0.9804652664285859
synthetic_snow,trail-5,trail-5_01741.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_01741.png,0.8458350951374207,0.6489546690624779,0.5725246018531129,0.9745611587592348,0.025438841240765227,0.0,0.027697151571801054,0.9862046837806702,0.10820969997439533,378400,0.598909090909091,0.0,0.9781168831168832,0.9723028484281989,0.0,0.9745611587592348,0.7412380220151144,0.0,0.9763357835442245
normal,trail-5,trail-5_01791.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_01791.png,0.2711971458773784,0.4606010825949964,0.31446905136196074,0.9212021651899928,0.07879783481000727,0.0,,0.9793452620506287,0.10069929994642735,378400,0.0,0.0,0.9667090575102445,0.0,0.0,0.9212021651899928,0.0,0.0,0.9434071540858822
low_light,trail-5,trail-5_01791.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_01791.png,0.2711654334038055,0.46054722214741606,0.31442071685312695,0.9210944442948321,0.07890555570516791,0.0,,0.9801994562149048,0.09843779995571822,378400,0.0,0.0,0.9665231766246244,0.0,0.0,0.9210944442948321,0.0,0.0,0.9432621505593809
gaussian_blur,trail-5,trail-5_01791.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_01791.png,0.27242071881606766,0.46267919819747033,0.31329142296196005,0.9253583963949407,0.0746416036050593,0.0,,0.972283124923706,0.1002428000792861,378400,0.0,0.0,0.9548528131310324,0.0,0.0,0.9253583963949407,0.0,0.0,0.9398742688858801
fog,trail-5,trail-5_01791.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_01791.png,0.27247093023255814,0.4627644772394725,0.31428906741776824,0.925528954478945,0.07447104552105495,0.0,,0.9795238375663757,0.09730800008401275,378400,0.0,0.0,0.9608674582020839,0.0,0.0,0.925528954478945,0.0,0.0,0.9428672022533048
synthetic_snow,trail-5,trail-5_01791.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-5\trail-5_01791.png,0.2729704016913319,0.4636127792888626,0.31086953904679354,0.9272255585777252,0.07277444142227489,0.0,,0.9779695868492126,0.09877300006337464,378400,0.0,0.0,0.9380545439684688,0.0,0.0,0.9272255585777252,0.0,0.0,0.9326086171403807
normal,trail-6,trail-6_00381.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-6\trail-6_00381.png,0.9332320295983086,0.9100661263862527,0.9174008766220753,0.9813763163654936,0.0030583456964272684,0.01556533793807914,0.0006662275621370763,0.861733615398407,0.120705800014548,378400,0.9423374784263397,0.9039725272395811,0.9380902840337795,0.9672715710100162,0.7815504917832489,0.9813763163654936,0.9546417403584276,0.8383156625558629,0.9592452269519353
low_light,trail-6,trail-6_00381.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-6\trail-6_00381.png,0.9309672304439747,0.9086233549424351,0.9149423034017978,0.9812486319527203,0.0030583456964272684,0.015693022350852445,0.0,0.8631319403648376,0.11261999991256744,378400,0.9454994019138756,0.8871140976563576,0.9381808880465998,0.9574749975395005,0.7871464353350847,0.9812486319527203,0.9514495179558167,0.8341458046055145,0.9592315876440625
gaussian_blur,trail-6,trail-6_00381.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-6\trail-6_00381.png,0.9224101479915433,0.8877360636586823,0.8998348097500105,0.9865627356081427,0.0030583456964272684,0.010378918695430114,0.005375245103605957,0.9306743741035461,0.12597070005722344,378400,0.8991318270279223,0.9528114143083617,0.9314252255975752,0.9863650472794446,0.6902804080884599,0.9865627356081427,0.9407304983230381,0.8005724852804682,0.9582014456465253
fog,trail-6,trail-6_00381.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-6\trail-6_00381.png,0.9283905919661734,0.9049688731385609,0.9128447210305465,0.9776795486051998,0.0030583456964272684,0.019262105698372937,0.0095543089024658,0.8535376787185669,0.09977620001882315,378400,0.9465061354035509,0.9012738401238337,0.9253864481302011,0.96179790592564,0.7754291648848433,0.9776795486051998,0.9540907520615228,0.8336288765417504,0.950814534488366
synthetic_snow,trail-6,trail-6_00381.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-6\trail-6_00381.png,0.8937367864693446,0.8393143142103007,0.8532682300849085,0.9959688206824427,0.0030583456964272684,0.0009728336211299463,1.5141535503115371e-05,0.9102729558944702,0.09590749989729375,378400,0.9084761045987376,0.9715756490599821,0.864178317066737,0.9915813062602679,0.5303928156881911,0.9959688206824427,0.9482112670448171,0.6861885002963841,0.9254049229135243
normal,trail-6,trail-6_01916.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-6\trail-6_01916.png,0.5105761099365751,0.6042481484765337,0.3365394284245724,0.9931668665721659,0.0068279410772050615,5.192350629053278e-06,0.18926553672316385,0.9638736844062805,0.10823329992126673,378400,0.0015723873441994248,0.9993906154783668,0.9847657979550439,0.8107344632768362,0.008843115580599067,0.9931668665721659,0.003138687328780232,0.01753110702527045,0.9889484909196665
low_light,trail-6,trail-6_01916.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-6\trail-6_01916.png,0.5102114164904863,0.5823822678334295,0.33589927020776394,0.9933174447404084,0.006677362908962516,5.192350629053278e-06,0.2542372881355932,0.9642645120620728,0.10719269991386682,378400,0.0014461395195968338,0.9993319973279893,0.9843373741947434,0.7457627118644068,0.008066646895473295,0.9933174447404084,0.0028866813552094212,0.016004108006333173,0.9888070212617492
gaussian_blur,trail-6,trail-6_01916.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-6\trail-6_01916.png,0.5045428118393235,0.6321437687377487,0.3309161188516462,0.9896516451962968,0.010348354803703184,0.0,0.09322033898305085,0.985782265663147,0.09998790000099689,378400,0.001728864496878888,0.0,0.9889430236238449,0.9067796610169492,0.0,0.9896516451962968,0.003451149039107647,0.0,0.989297207515831
fog,trail-6,trail-6_01916.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-6\trail-6_01916.png,0.5135650105708245,0.5696116042271664,0.33952877142819693,0.994438992476284,0.005555815173087008,5.192350629053278e-06,0.2909604519774011,0.9664459824562073,0.10330980003345758,378400,0.0013705292011141077,0.9984429739198132,0.9827636636066482,0.7005649717514124,0.01383084845380281,0.994438992476284,0.0027357064851687204,0.027283751010509293,0.9885668567889128
synthetic_snow,trail-6,trail-6_01916.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-6\trail-6_01916.png,0.503007399577167,0.6245589618842448,0.3305005628456535,0.9866712359352202,0.013328764064779767,0.0,0.11299435028248588,0.989093542098999,0.10488339990843087,378400,0.0016847210820845472,0.0,0.9896104031371895,0.8870056497175142,0.0,0.9866712359352202,0.0033630545960853615,0.0,0.9881386339408751
normal,trail-7,trail-7_00146.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-7\trail-7_00146.png,0.5820110993657506,0.49129323268015845,0.32379729974108923,0.9825864653603169,0.01741353463968305,0.0,,0.9544808864593506,0.11556520010344684,378400,0.0,0.0,0.9604495381636444,0.0,0.0,0.9825864653603169,0.0,0.0,0.9713918992232676
low_light,trail-7,trail-7_00146.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-7\trail-7_00146.png,0.5820295983086681,0.4913088481993076,0.3237890255161748,0.9826176963986152,0.017382303601384874,0.0,,0.9534109234809875,0.10918080003466457,378400,0.0,0.0,0.9603711714225912,0.0,0.0,0.9826176963986152,0.0,0.0,0.9713670765485243
gaussian_blur,trail-7,trail-7_00146.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-7\trail-7_00146.png,0.5801242071881607,0.4897004497269515,0.3257417588532508,0.979400899453903,0.020599100546097013,0.0,,0.9509919881820679,0.1990684000775218,378400,0.0,0.0,0.9750592980180692,0.0,0.0,0.979400899453903,0.0,0.0,0.9772252765597524
fog,trail-7,trail-7_00146.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-7\trail-7_00146.png,0.5835623678646934,0.492602705500232,0.32364963995773,0.985205411000464,0.014794588999535997,0.0,,0.9483883380889893,0.10377960000187159,378400,0.0,0.0,0.9570991426763408,0.0,0.0,0.985205411000464,0.0,0.0,0.97094891987319
synthetic_snow,trail-7,trail-7_00146.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-7\trail-7_00146.png,0.5833007399577167,0.4923818574436949,0.3225048071584287,0.9847637148873898,0.015236285112610201,0.0,,0.9463702440261841,0.09662199998274446,378400,0.0,0.0,0.9508590088227185,0.0,0.0,0.9847637148873898,0.0,0.0,0.9675144214752862
